경상남도 진주시  가좌동,573-1,2020,1,2,2005,14700,경상남도,진주시,가좌동,48170,주공그린빌,6,59.27,2020-01-02T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,19,2005,13500,경상남도,진주시,가좌동,48170,주공그린빌,3,51.74,2020-01-19T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,19,2005,13400,경상남도,진주시,가좌동,48170,주공그린빌,9,51.74,2020-01-19T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,4,2005,16700,경상남도,진주시,가좌동,48170,주공그린빌,4,59.27,2020-01-04T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,573-1,2020,1,13,2005,14000,경상남도,진주시,가좌동,48170,주공그린빌,8,51.74,2020-01-13T00:00:00,35.1488430953024,128.102173800643
경상남도 진주시  가좌동,721-1,2020,1,15,2007,18800,경상남도,진주시,가좌동,48170,대화리네르빌,5,82.3136,2020-01-15T00:00:00,35.1649686145379,128.106974247239
경상남도 밀양시  내이동,448-1,2020,1,8,1988,5700,경상남도,밀양시,내이동,48270,신촌,2,49.68,2020-01-08T00:00:00,35.5034866781303,128.737976445997
경상남도 사천시 정동면 고읍리,546-1,2020,1,6,2000,8500,경상남도,사천시,정동면 고읍리,48240,청구,4,60.0,2020-01-06T00:00:00,35.0749650700238,128.086291279151
경상남도 사천시 정동면 고읍리,546-1,2020,1,20,2000,15000,경상남도,사천시,정동면 고읍리,48240,청구,14,84.96,2020-01-20T00:00:00,35.0749650700238,128.086291279151
경상남도 양산시  평산동,51-5,2020,1,8,1992,8000,경상남도,양산시,평산동,48330,새진흥7,8,74.38,2020-01-08T00:00:00,35.3852026324265,129.150940030395
경상남도 양산시  평산동,51-5,2020,1,6,1992,6150,경상남도,양산시,평산동,48330,새진흥7,1,68.59,2020-01-06T00:00:00,35.3852026324265,129.150940030395
경상남도 양산시  평산동,51-5,2020,1,14,1992,8000,경상남도,양산시,평산동,48330,새진흥7,10,74.38,2020-01-14T00:00:00,35.3852026324265,129.150940030395
경상남도 진주시  주약동,133-130,2020,1,27,2009,40000,경상남도,진주시,주약동,48170,삼환 나우빌,2,129.138,2020-01-27T00:00:00,35.1739075313324,128.091682730889
경상남도 진주시  주약동,133-130,2020,1,13,2009,42800,경상남도,진주시,주약동,48170,삼환 나우빌,18,129.138,2020-01-13T00:00:00,35.1739075313324,128.091682730889
경상남도 진주시  하대동,323-2,2020,1,31,1989,8500,경상남도,진주시,하대동,48170,삼전3,1,75.73,2020-01-31T00:00:00,35.1921462509867,128.122888572866
경상남도 창원시 마산합포구  월포동,1-1,2020,1,18,2007,22000,경상남도,창원시 마산합포구,월포동,48125,벽산블루밍,18,84.982,2020-01-18T00:00:00,35.1923601675027,128.566299207908
경상남도 창원시 마산합포구  월포동,1-1,2020,1,17,2007,22000,경상남도,창원시 마산합포구,월포동,48125,벽산블루밍,19,59.978,2020-01-17T00:00:00,35.1923601675027,128.566299207908
경상남도 창원시 마산합포구  월포동,1-1,2020,1,21,2007,23200,경상남도,창원시 마산합포구,월포동,48125,벽산블루밍,9,84.998,2020-01-21T00:00:00,35.1923601675027,128.566299207908
경상남도 창원시 마산합포구  월포동,1-1,2020,1,31,2007,25000,경상남도,창원시 마산합포구,월포동,48125,벽산블루밍,15,84.982,2020-01-31T00:00:00,35.1923601675027,128.566299207908
경상남도 창원시 마산합포구  월포동,1-1,2020,1,3,2007,28000,경상남도,창원시 마산합포구,월포동,48125,벽산블루밍,19,84.998,2020-01-03T00:00:00,35.1923601675027,128.566299207908
경상남도 창원시 마산회원구  양덕동,910,2020,1,18,2003,18700,경상남도,창원시 마산회원구,양덕동,48127,한일3,7,84.9326,2020-01-18T00:00:00,35.2265518316755,128.575835916372
